FID,ID,POINT_X,POINT_Y,AREA_SQM,LAND,MANGROVE,FRINGING_R,OUTER_REEF,SEAGRASS,WATER,REEF_AREA,LAND_AREA
32721,107187,119.3942566,11.5044508,78623,0,0,0,0,0,78623,0,0
32722,107188,119.3942566,11.50695086,78594,0,0,0,0,0,78594,0,0
32723,107189,119.3942566,11.50945092,78625,0,0,0,0,0,78625,0,0
32724,107190,119.3942566,11.51195097,78596,0,0,0,0,0,78596,0,0
32725,107191,119.3942566,11.51445055,78596,0,0,0,0,0,78596,0,0
32726,107192,119.3942566,11.51695061,78627,0,0,0,0,0,78627,0,0
32727,107193,119.3942566,11.51945067,78598,0,0,0,0,0,78598,0,0
32728,107194,119.3942566,11.52195072,78628,0,0,0,0,0,78628,0,0
32729,107195,119.3942566,11.52445078,78599,0,0,0,0,0,78599,0,0
32730,107196,119.3942566,11.52695084,78630,0,0,0,0,0,78630,0,0
32731,107197,119.3942566,11.5294509,78600,0,0,0,0,0,78600,0,0
32732,107198,119.3942566,11.53195095,78631,0,0,0,0,0,78631,0,0
32733,107199,119.3942566,11.53445101,78602,0,0,0,0,0,78602,0,0
32734,107200,119.3942566,11.53695059,78603,0,0,0,0,0,78603,0,0
32735,107201,119.3942566,11.53945065,78633,0,0,0,0,0,78633,0,0
32736,107202,119.3942566,11.54195071,78604,0,0,0,0,0,78604,0,0
32737,107203,119.3942566,11.54445076,78635,0,0,0,0,0,78635,0,0
32738,107204,119.3942566,11.54695082,78605,0,0,0,0,0,78605,0,0
32739,107205,119.3942566,11.54945088,78636,0,0,0,0,0,78636,0,0
32740,107206,119.3942566,11.55195093,78607,0,0,0,0,0,78607,0,0
32741,107207,119.3942566,11.55445051,78608,0,0,0,0,0,78608,0,0
32742,107208,119.3942566,11.55695057,78638,0,0,0,0,0,78638,0,0
32743,107209,119.3942566,11.55945063,78609,0,0,0,0,0,78609,0,0
32744,107210,119.3942566,11.56195069,78640,0,0,0,0,0,78640,0,0
32745,107211,119.3942566,11.56445074,78610,0,0,0,0,0,78610,0,0
32746,107212,119.3942566,11.5669508,78641,0,0,0,0,0,78641,0,0
32747,107213,119.3942566,11.56945086,78612,0,0,0,0,0,78612,0,0
32748,107214,119.3942566,11.57195044,78613,0,0,0,0,0,78613,0,0
32749,107215,119.3942566,11.5744505,78643,0,0,0,0,0,78643,0,0
32750,107216,119.3942566,11.57695055,78614,0,0,0,0,0,78614,0,0
32751,107217,119.3942566,11.57945061,78645,0,0,0,0,0,78645,0,0
32752,107218,119.3942566,11.58195067,78615,0,0,0,0,0,78615,0,0
32753,107219,119.3942566,11.58445072,78646,0,0,0,0,0,78646,0,0
32754,107220,119.3942566,11.58695078,78617,0,0,0,0,0,78617,0,0
32755,107221,119.3942566,11.58945084,78648,0,0,0,0,0,78648,0,0
32756,107222,119.3942566,11.5919509,78618,0,0,0,0,0,78618,0,0
32757,107223,119.3942566,11.59445048,78619,0,0,0,0,0,78619,0,0
32758,107224,119.3942566,11.59695053,78650,0,0,0,0,0,78650,0,0
32759,107225,119.3942566,11.59945059,78620,0,0,0,0,0,78620,0,0
32760,107226,119.3942566,11.60195065,78651,0,0,0,0,0,78651,0,0
32761,107227,119.3942566,11.60445071,78622,0,0,0,0,0,78622,0,0
32762,107228,119.3942566,11.60695076,78653,0,0,0,0,0,78653,0,0
32763,107229,119.3942566,11.60945082,78623,0,0,0,0,0,78623,0,0
32764,107230,119.3942566,11.61195088,78654,0,0,0,0,0,78654,0,0
32765,107231,119.3942566,11.61445093,78625,0,0,0,0,0,78625,0,0
32766,107543,119.396759,10.98194933,78449,78400,0,0,0,0,78449,0,78400
32767,107544,119.396759,10.98444939,78480,78400,0,0,0,0,78480,0,78400
32768,107545,119.396759,10.98694945,78451,78400,0,0,0,0,78451,0,78400
32769,107546,119.396759,10.9894495,78481,78481,0,0,0,0,78481,0,78481
32770,107547,119.396759,10.99194956,78452,78400,0,0,0,0,78452,0,78400
32771,107548,119.396759,10.99444962,78483,78400,0,0,0,0,78483,0,78400
32772,107549,119.396759,10.99694968,78453,45900,32500,0,0,0,78453,0,78400
32773,107550,119.396759,10.99944973,78484,0,78400,0,0,0,78484,0,78400
32774,107551,119.396759,11.00194979,78455,0,78455,0,0,0,78455,0,78455
32775,107552,119.396759,11.00444937,78455,4500,73900,0,0,0,78455,0,78400
32776,107553,119.396759,11.00694943,78486,1200,77200,0,0,0,78486,0,78400
32777,107554,119.396759,11.00944948,78457,0,78400,0,0,0,78457,0,78400
32778,107555,119.396759,11.01194954,78487,0,78400,0,0,0,78487,0,78400
32779,107556,119.396759,11.0144496,78458,0,78400,0,0,0,78458,0,78400
32780,107557,119.396759,11.01694966,78489,30889,47600,0,0,0,78489,0,78489
32781,107558,119.396759,11.01944971,78459,70400,8000,0,0,0,78459,0,78400
32782,107559,119.396759,11.02194929,78460,78400,0,0,0,0,78460,0,78400
32783,107560,119.396759,11.02444935,78491,78400,0,0,0,0,78491,0,78400
32784,107561,119.396759,11.02694941,78461,78400,0,0,0,0,78461,0,78400
32785,107562,119.396759,11.02944947,78492,61800,16600,0,0,0,78492,0,78400
32786,107563,119.396759,11.03194952,78463,0,78463,0,0,0,78463,0,78463
32787,107564,119.396759,11.03444958,78493,8400,39400,29700,0,0,78493,29700,47800
32788,107565,119.396759,11.03694964,78464,0,0,78400,0,0,78464,78400,0
32789,107566,119.396759,11.03944922,78465,0,0,44200,0,17100,78465,44200,0
32790,107567,119.396759,11.04194927,78495,0,0,21800,0,7500,78495,21800,0
32791,107568,119.396759,11.04444933,78466,0,0,0,0,0,78466,0,0
32792,107569,119.396759,11.04694939,78497,0,0,0,0,0,78497,0,0
32793,107570,119.396759,11.04944945,78467,0,0,0,0,0,78467,0,0
32794,107571,119.396759,11.0519495,78498,0,0,0,0,0,78498,0,0
32795,107572,119.396759,11.05444956,78469,0,0,0,0,0,78469,0,0
32796,107573,119.396759,11.05694962,78499,0,0,0,0,0,78499,0,0
32797,107574,119.396759,11.05944968,78470,0,0,0,0,0,78470,0,0
32798,107575,119.396759,11.06194926,78471,0,0,0,0,0,78471,0,0
32799,107576,119.396759,11.06444931,78501,0,0,0,0,0,78501,0,0
32800,107577,119.396759,11.06694937,78472,0,0,0,0,0,78472,0,0
32801,107578,119.396759,11.06944943,78503,0,0,0,0,0,78503,0,0
32802,107579,119.396759,11.07194948,78474,0,0,0,0,0,78474,0,0
32803,107580,119.396759,11.07444954,78504,0,0,0,0,0,78504,0,0
32804,107581,119.396759,11.0769496,78475,0,0,0,0,0,78475,0,0
32805,107582,119.396759,11.07944966,78506,0,0,0,0,0,78506,0,0
32806,107583,119.396759,11.08194971,78476,13200,0,19000,0,0,78476,19000,13200
32807,107584,119.396759,11.08444929,78477,75400,2400,0,0,0,78477,0,77800
32808,107585,119.396759,11.08694935,78508,78400,0,0,0,0,78508,0,78400
32809,107586,119.396759,11.08944941,78478,78478,0,0,0,0,78478,0,78478
32810,107587,119.396759,11.09194947,78509,57600,0,0,0,0,78509,0,57600
32811,107588,119.396759,11.09444952,78480,13500,0,0,0,0,78480,0,13500
32812,107589,119.396759,11.09694958,78510,0,0,0,0,0,78510,0,0
32813,107590,119.396759,11.09944964,78481,0,0,0,0,0,78481,0,0
32814,107591,119.396759,11.10194922,78482,0,0,0,0,0,78482,0,0
32815,107592,119.396759,11.10444927,78512,0,0,0,0,0,78512,0,0
32816,107593,119.396759,11.10694933,78483,0,0,0,0,0,78483,0,0
32817,107594,119.396759,11.10944939,78514,0,0,0,0,0,78514,0,0
32818,107595,119.396759,11.11194945,78484,0,0,0,0,0,78484,0,0
32819,107596,119.396759,11.1144495,78515,0,0,0,0,0,78515,0,0
32820,107597,119.396759,11.11694956,78486,0,0,0,0,0,78486,0,0
32821,107598,119.396759,11.11944914,78486,0,0,1200,0,0,78486,1200,0
32822,107599,119.396759,11.1219492,78517,0,0,0,0,0,78517,0,0
32823,107600,119.396759,11.12444926,78488,0,0,0,0,0,78488,0,0
32824,107601,119.396759,11.12694931,78518,0,0,0,0,0,78518,0,0
32825,107602,119.396759,11.12944937,78489,0,0,0,0,0,78489,0,0
32826,107603,119.396759,11.13194943,78520,0,0,0,0,0,78520,0,0
32827,107604,119.396759,11.13444948,78491,2800,0,35300,0,7500,78491,35300,2800
32828,107605,119.396759,11.13694954,78521,50600,0,8100,0,8500,78521,8100,50600
32829,107606,119.396759,11.1394496,78492,78300,0,0,0,0,78492,0,78300
32830,107607,119.396759,11.14194918,78493,78400,0,0,0,0,78493,0,78400
32831,107608,119.396759,11.14444924,78523,77800,600,0,0,0,78523,0,78400
32832,107609,119.396759,11.14694929,78494,56994,0,20600,0,900,78494,20600,56994
32833,107610,119.396759,11.14944935,78525,46400,0,26300,0,5200,78525,26300,46400
32834,107611,119.396759,11.15194941,78495,32800,0,23600,0,18200,78495,23600,32800
32835,107612,119.396759,11.15444947,78526,28900,0,7900,0,24700,78526,7900,28900
32836,107613,119.396759,11.15694952,78497,15100,0,9400,0,13800,78497,9400,15100
32837,107614,119.396759,11.15944958,78527,18500,0,200,0,16800,78527,200,18500
32838,107615,119.396759,11.16194964,78498,28100,0,13500,0,8300,78498,13500,28100
32839,107616,119.396759,11.16444922,78499,31300,8800,12600,0,7600,78499,12600,40100
32840,107617,119.396759,11.16694927,78529,63000,7200,900,0,400,78529,900,70200
32841,107618,119.396759,11.16944933,78500,78200,0,0,0,0,78500,0,78200
32842,107619,119.396759,11.17194939,78531,78531,0,0,0,0,78531,0,78531
32843,107620,119.396759,11.17444945,78502,78400,0,0,0,0,78502,0,78400
32844,107621,119.396759,11.1769495,78532,78400,0,0,0,0,78532,0,78400
32845,107622,119.396759,11.17944956,78503,78400,0,0,0,0,78503,0,78400
32846,107623,119.396759,11.18194914,78504,78400,0,0,0,0,78504,0,78400
32847,107624,119.396759,11.1844492,78534,78400,0,0,0,0,78534,0,78400
32848,107625,119.396759,11.18694926,78505,78505,0,0,0,0,78505,0,78505
32849,107626,119.396759,11.18944931,78536,73800,0,3000,0,0,78536,3000,73800
32850,107627,119.396759,11.19194937,78506,38200,0,14400,0,6000,78506,14400,38200
32851,107628,119.396759,11.19444943,78537,35100,0,35700,0,6600,78537,35700,35100
32852,107629,119.396759,11.19694948,78508,31400,0,42100,0,2300,78508,42100,31400
32853,107630,119.396759,11.19944907,78508,0,0,49600,0,1600,78508,49600,0
32854,107631,119.396759,11.20194912,78539,0,0,50000,0,0,78539,50000,0
32855,107632,119.396759,11.20444918,78510,0,0,12600,0,0,78510,12600,0
32856,107633,119.396759,11.20695019,78600,0,0,0,0,0,78600,0,0
32857,107634,119.396759,11.2094512,78511,0,0,0,0,0,78511,0,0
32858,107635,119.396759,11.21195126,78542,0,0,0,0,0,78542,0,0
32859,107636,119.396759,11.21445132,78513,0,0,0,0,0,78513,0,0
32860,107637,119.396759,11.2169509,78513,0,0,0,0,0,78513,0,0
32861,107638,119.396759,11.21945095,78544,0,0,7700,0,0,78544,7700,0
32862,107639,119.396759,11.22195101,78515,0,0,4600,0,0,78515,4600,0
32863,107640,119.396759,11.22445107,78545,0,0,200,0,0,78545,200,0
32864,107641,119.396759,11.22695113,78516,0,0,1600,0,0,78516,1600,0
32865,107642,119.396759,11.22945118,78547,0,0,0,0,0,78547,0,0
32866,107643,119.396759,11.23195124,78517,0,0,0,0,0,78517,0,0
32867,107644,119.396759,11.23445082,78518,0,0,0,0,0,78518,0,0
32868,107645,119.396759,11.23695088,78549,0,0,0,0,0,78549,0,0
32869,107646,119.396759,11.23945093,78519,0,0,0,0,0,78519,0,0
32870,107647,119.396759,11.24195099,78550,0,0,0,0,0,78550,0,0
32871,107648,119.396759,11.24445105,78521,0,0,1000,0,0,78521,1000,0
32872,107649,119.396759,11.24695111,78551,0,0,12600,0,0,78551,12600,0
32873,107650,119.396759,11.24945116,78522,0,0,0,0,0,78522,0,0
32874,107651,119.396759,11.25195074,78523,0,0,0,0,0,78523,0,0
32875,107652,119.396759,11.2544508,78553,0,0,0,0,0,78553,0,0
32876,107653,119.396759,11.25695086,78524,0,0,0,0,0,78524,0,0
32877,107654,119.396759,11.25945092,78555,0,0,0,0,0,78555,0,0
32878,107655,119.396759,11.26195097,78526,0,0,0,0,0,78526,0,0
32879,107656,119.396759,11.26445103,78556,0,0,0,0,0,78556,0,0
32880,107657,119.396759,11.26695109,78527,0,0,0,0,0,78527,0,0
32881,107658,119.396759,11.26945114,78558,0,0,0,0,0,78558,0,0
32882,107659,119.396759,11.2719512,78528,0,0,0,0,0,78528,0,0
32883,107660,119.396759,11.27445078,78529,0,0,0,0,0,78529,0,0
32884,107661,119.396759,11.27695084,78560,0,0,0,0,0,78560,0,0
32885,107662,119.396759,11.2794509,78530,0,0,0,0,0,78530,0,0
32886,107663,119.396759,11.28195095,78561,0,0,0,0,0,78561,0,0
32887,107664,119.396759,11.28445101,78532,0,0,0,0,0,78532,0,0
32888,107665,119.396759,11.28695107,78562,0,0,0,0,0,78562,0,0
32889,107666,119.396759,11.28945113,78533,0,0,0,0,0,78533,0,0
32890,107667,119.396759,11.29195118,78564,0,0,0,0,0,78564,0,0
32891,107668,119.396759,11.29445124,78535,0,0,0,0,0,78535,0,0
32892,107669,119.396759,11.29695082,78535,0,0,0,0,0,78535,0,0
32893,107670,119.396759,11.29945088,78566,0,0,0,0,0,78566,0,0
32894,107671,119.396759,11.30195093,78537,0,0,0,0,0,78537,0,0
32895,107672,119.396759,11.30445099,78567,0,0,0,0,0,78567,0,0
32896,107673,119.396759,11.30695105,78538,0,0,0,0,0,78538,0,0
32897,107674,119.396759,11.30945111,78569,0,0,0,0,0,78569,0,0
32898,107675,119.396759,11.31195116,78539,0,0,0,0,0,78539,0,0
32899,107676,119.396759,11.31445074,78540,0,0,0,0,0,78540,0,0
32900,107677,119.396759,11.3169508,78571,0,0,0,0,0,78571,0,0
32901,107678,119.396759,11.31945086,78542,0,0,0,0,0,78542,0,0
32902,107679,119.396759,11.32195092,78572,0,0,0,0,0,78572,0,0
32903,107680,119.396759,11.32445097,78543,0,0,0,0,0,78543,0,0
32904,107681,119.396759,11.32695103,78574,0,0,0,0,0,78574,0,0
32905,107682,119.396759,11.32945109,78544,0,0,0,0,0,78544,0,0
32906,107683,119.396759,11.33195067,78545,0,0,0,0,0,78545,0,0
32907,107684,119.396759,11.33445072,78576,0,0,0,0,0,78576,0,0
32908,107685,119.396759,11.33695078,78546,0,0,0,0,0,78546,0,0
32909,107686,119.396759,11.33945084,78577,0,0,0,0,0,78577,0,0
32910,107687,119.396759,11.3419509,78548,0,0,0,0,0,78548,0,0
32911,107688,119.396759,11.34445095,78578,0,0,0,0,0,78578,0,0
32912,107689,119.396759,11.34695101,78549,0,0,0,0,0,78549,0,0
32913,107690,119.396759,11.34945107,78580,0,0,0,0,0,78580,0,0
32914,107691,119.396759,11.35195113,78551,0,0,0,0,0,78551,0,0
32915,107692,119.396759,11.35445071,78551,0,0,0,0,0,78551,0,0
32916,107693,119.396759,11.35695076,78582,0,0,0,0,0,78582,0,0
32917,107694,119.396759,11.35945082,78553,0,0,0,0,0,78553,0,0
32918,107695,119.396759,11.36195088,78583,0,0,0,0,0,78583,0,0
32919,107696,119.396759,11.36445093,78554,0,0,0,0,0,78554,0,0
32920,107697,119.396759,11.36695099,78585,0,0,0,0,0,78585,0,0
32921,107698,119.396759,11.36945105,78555,0,0,0,0,0,78555,0,0
32922,107699,119.396759,11.37195111,78586,0,0,0,0,0,78586,0,0
32923,107700,119.396759,11.37445116,78557,0,0,0,0,0,78557,0,0
32924,107701,119.396759,11.37695074,78558,0,0,0,0,0,78558,0,0
32925,107702,119.396759,11.3794508,78588,0,0,0,0,0,78588,0,0
32926,107703,119.396759,11.38195086,78559,0,0,0,0,0,78559,0,0
32927,107704,119.396759,11.38445092,78590,0,0,0,0,0,78590,0,0
32928,107705,119.396759,11.38695097,78560,0,0,0,0,0,78560,0,0
32929,107706,119.396759,11.38945103,78591,0,0,0,0,0,78591,0,0
32930,107707,119.396759,11.39195109,78562,0,0,0,0,0,78562,0,0
32931,107708,119.396759,11.39445067,78562,0,0,0,0,0,78562,0,0
32932,107709,119.396759,11.39695072,78593,0,0,0,0,0,78593,0,0
32933,107710,119.396759,11.39945078,78564,0,0,0,0,0,78564,0,0
32934,107711,119.396759,11.40195084,78595,0,0,0,0,0,78595,0,0
32935,107712,119.396759,11.4044509,78565,0,0,0,0,0,78565,0,0
32936,107713,119.396759,11.40695095,78596,0,0,0,0,0,78596,0,0
32937,107714,119.396759,11.40945101,78567,0,0,0,0,0,78567,0,0
32938,107715,119.396759,11.41195059,78567,0,0,0,0,0,78567,0,0
32939,107716,119.396759,11.41445065,78598,0,0,0,0,0,78598,0,0
32940,107717,119.396759,11.41695071,78569,0,0,0,0,0,78569,0,0
32941,107718,119.396759,11.41945076,78599,0,0,0,0,0,78599,0,0
32942,107719,119.396759,11.42195082,78570,0,0,0,0,0,78570,0,0
32943,107720,119.396759,11.42445088,78601,0,0,0,0,0,78601,0,0
32944,107721,119.396759,11.42695093,78572,0,0,0,0,0,78572,0,0
32945,107722,119.396759,11.42945099,78602,0,0,0,0,0,78602,0,0
32946,107723,119.396759,11.43195105,78573,0,0,0,0,0,78573,0,0
32947,107724,119.396759,11.43445063,78574,0,0,0,0,0,78574,0,0
32948,107725,119.396759,11.43695069,78604,0,0,0,0,0,78604,0,0
32949,107726,119.396759,11.43945074,78575,0,0,0,0,0,78575,0,0
32950,107727,119.396759,11.4419508,78606,0,0,0,0,0,78606,0,0
32951,107728,119.396759,11.44445086,78576,0,0,0,0,0,78576,0,0
32952,107729,119.396759,11.44695092,78607,0,0,0,0,0,78607,0,0
32953,107730,119.396759,11.44945097,78578,0,0,0,0,0,78578,0,0
32954,107731,119.396759,11.45195103,78609,0,0,0,0,0,78609,0,0
32955,107732,119.396759,11.45445109,78579,0,0,0,0,0,78579,0,0
32956,107733,119.396759,11.45695067,78580,0,0,0,0,0,78580,0,0
32957,107734,119.396759,11.45945072,78611,0,0,0,0,0,78611,0,0
32958,107735,119.396759,11.46195078,78581,0,0,0,0,0,78581,0,0
32959,107736,119.396759,11.46445084,78612,0,0,0,0,0,78612,0,0
32960,107737,119.396759,11.4669509,78583,0,0,0,0,0,78583,0,0
32961,107738,119.396759,11.46945095,78614,0,0,0,0,0,78614,0,0
32962,107739,119.396759,11.47195101,78584,0,0,0,0,0,78584,0,0
32963,107740,119.396759,11.47445059,78585,0,0,0,0,0,78585,0,0
32964,107741,119.396759,11.47695065,78616,0,0,0,0,0,78616,0,0
32965,107742,119.396759,11.47945071,78586,0,0,0,0,0,78586,0,0
32966,107743,119.396759,11.48195076,78617,0,0,0,0,0,78617,0,0
32967,107744,119.396759,11.48445082,78588,0,0,0,0,0,78588,0,0
32968,107745,119.396759,11.48695088,78618,0,0,0,0,0,78618,0,0
32969,107746,119.396759,11.48945093,78589,0,0,0,0,0,78589,0,0
32970,107747,119.396759,11.49195051,78590,0,0,0,0,0,78590,0,0
32971,107748,119.396759,11.49445057,78621,0,0,0,0,0,78621,0,0
32972,107749,119.396759,11.49695063,78591,0,0,0,0,0,78591,0,0
32973,107750,119.396759,11.49945069,78622,0,0,0,0,0,78622,0,0
32974,107751,119.396759,11.50195074,78593,0,0,0,0,0,78593,0,0
32975,107752,119.396759,11.5044508,78623,0,0,0,0,0,78623,0,0
32976,107753,119.396759,11.50695086,78594,0,0,0,0,0,78594,0,0
32977,107754,119.396759,11.50945092,78625,0,0,0,0,0,78625,0,0
32978,107755,119.396759,11.51195097,78596,0,0,0,0,0,78596,0,0
32979,107756,119.396759,11.51445055,78596,0,0,0,0,0,78596,0,0
32980,107757,119.396759,11.51695061,78627,0,0,0,0,0,78627,0,0
32981,107758,119.396759,11.51945067,78598,0,0,0,0,0,78598,0,0
32982,107759,119.396759,11.52195072,78628,0,0,0,0,0,78628,0,0
32983,107760,119.396759,11.52445078,78599,0,0,0,0,0,78599,0,0
32984,107761,119.396759,11.52695084,78630,0,0,0,0,0,78630,0,0
32985,107762,119.396759,11.5294509,78600,0,0,0,0,0,78600,0,0
32986,107763,119.396759,11.53195095,78631,0,0,0,0,0,78631,0,0
32987,107764,119.396759,11.53445101,78602,0,0,0,0,0,78602,0,0
32988,107765,119.396759,11.53695059,78603,0,0,0,0,0,78603,0,0
32989,107766,119.396759,11.53945065,78633,0,0,0,0,0,78633,0,0
32990,107767,119.396759,11.54195071,78604,0,0,0,0,0,78604,0,0
32991,107768,119.396759,11.54445076,78635,0,0,0,0,0,78635,0,0
32992,107769,119.396759,11.54695082,78605,0,0,0,0,0,78605,0,0
32993,107770,119.396759,11.54945088,78636,0,0,0,0,0,78636,0,0
32994,107771,119.396759,11.55195093,78607,0,0,0,0,0,78607,0,0
32995,107772,119.396759,11.55445051,78608,0,0,0,0,0,78608,0,0
32996,107773,119.396759,11.55695057,78638,0,0,0,0,0,78638,0,0
32997,107774,119.396759,11.55945063,78609,0,0,0,0,0,78609,0,0
32998,107775,119.396759,11.56195069,78640,0,0,0,0,0,78640,0,0
32999,107776,119.396759,11.56445074,78610,0,0,0,0,0,78610,0,0
33000,107777,119.396759,11.5669508,78641,0,0,0,0,0,78641,0,0
33001,107778,119.396759,11.56945086,78612,0,0,0,0,0,78612,0,0
33002,107779,119.396759,11.57195044,78613,0,0,0,0,0,78613,0,0
33003,107780,119.396759,11.5744505,78643,0,0,0,0,0,78643,0,0
33004,107781,119.396759,11.57695055,78614,0,0,0,0,0,78614,0,0
33005,107782,119.396759,11.57945061,78645,0,0,0,0,0,78645,0,0
33006,107783,119.396759,11.58195067,78615,0,0,0,0,0,78615,0,0
33007,107784,119.396759,11.58445072,78646,0,0,0,0,0,78646,0,0
33008,107785,119.396759,11.58695078,78617,0,0,0,0,0,78617,0,0
33009,107786,119.396759,11.58945084,78648,0,0,0,0,0,78648,0,0
33010,107787,119.396759,11.5919509,78618,0,0,0,0,0,78618,0,0
33011,107788,119.396759,11.59445048,78619,0,0,0,0,0,78619,0,0
33012,107789,119.396759,11.59695053,78650,0,0,0,0,0,78650,0,0
33013,107790,119.396759,11.59945059,78620,0,0,0,0,0,78620,0,0
33014,107791,119.396759,11.60195065,78651,0,0,0,0,0,78651,0,0
33015,107792,119.396759,11.60445071,78622,0,0,0,0,0,78622,0,0
33016,107793,119.396759,11.60695076,78653,0,0,0,0,0,78653,0,0
33017,107794,119.396759,11.60945082,78623,0,0,0,0,0,78623,0,0
33018,107795,119.396759,11.61195088,78654,0,0,0,0,0,78654,0,0
33019,107796,119.396759,11.61445093,78625,0,0,0,0,0,78625,0,0
33020,108108,119.3992615,10.98194933,78449,78400,0,0,0,0,78449,0,78400
33021,108109,119.3992615,10.98444939,78480,78400,0,0,0,0,78480,0,78400
33022,108110,119.3992615,10.98694945,78451,78400,0,0,0,0,78451,0,78400
33023,108111,119.3992615,10.9894495,78481,78481,0,0,0,0,78481,0,78481
33024,108112,119.3992615,10.99194956,78452,78400,0,0,0,0,78452,0,78400
33025,108113,119.3992615,10.99444962,78483,78400,0,0,0,0,78483,0,78400
33026,108114,119.3992615,10.99694968,78453,52200,26200,0,0,0,78453,0,78400
33027,108115,119.3992615,10.99944973,78484,10900,67500,0,0,0,78484,0,78400
33028,108116,119.3992615,11.00194979,78455,0,78455,0,0,0,78455,0,78455
33029,108117,119.3992615,11.00444937,78455,4500,73900,0,0,0,78455,0,78400
33030,108118,119.3992615,11.00694943,78486,16300,62100,0,0,0,78486,0,78400
33031,108119,119.3992615,11.00944948,78457,0,78400,0,0,0,78457,0,78400
33032,108120,119.3992615,11.01194954,78487,0,78400,0,0,0,78487,0,78400
33033,108121,119.3992615,11.0144496,78458,0,78400,0,0,0,78458,0,78400
33034,108122,119.3992615,11.01694966,78489,0,78489,0,0,0,78489,0,78489
33035,108123,119.3992615,11.01944971,78459,12700,65700,0,0,0,78459,0,78400
33036,108124,119.3992615,11.02194929,78460,77400,1000,0,0,0,78460,0,78400
33037,108125,119.3992615,11.02444935,78491,78400,0,0,0,0,78491,0,78400
33038,108126,119.3992615,11.02694941,78461,56000,22400,0,0,0,78461,0,78400
33039,108127,119.3992615,11.02944947,78492,7100,71300,0,0,0,78492,0,78400
33040,108128,119.3992615,11.03194952,78463,1763,76700,0,0,0,78463,0,78463
33041,108129,119.3992615,11.03444958,78493,13700,9700,51000,0,0,78493,51000,23400
33042,108130,119.3992615,11.03694964,78464,0,0,71800,0,6600,78464,71800,0
33043,108131,119.3992615,11.03944922,78465,0,0,62700,0,8700,78465,62700,0
33044,108132,119.3992615,11.04194927,78495,0,0,22700,0,7800,78495,22700,0
33045,108133,119.3992615,11.04444933,78466,0,0,0,0,0,78466,0,0
33046,108134,119.3992615,11.04694939,78497,0,0,0,0,0,78497,0,0
33047,108135,119.3992615,11.04944945,78467,0,0,0,0,0,78467,0,0
33048,108136,119.3992615,11.0519495,78498,0,0,0,0,0,78498,0,0
33049,108137,119.3992615,11.05444956,78469,0,0,0,0,0,78469,0,0
33050,108138,119.3992615,11.05694962,78499,0,0,0,0,0,78499,0,0
33051,108139,119.3992615,11.05944968,78470,0,0,0,0,0,78470,0,0
33052,108140,119.3992615,11.06194926,78471,0,0,0,0,0,78471,0,0
33053,108141,119.3992615,11.06444931,78501,0,0,0,0,0,78501,0,0
33054,108142,119.3992615,11.06694937,78472,0,0,0,0,0,78472,0,0
33055,108143,119.3992615,11.06944943,78503,0,0,0,0,0,78503,0,0
33056,108144,119.3992615,11.07194948,78474,0,0,0,0,0,78474,0,0
33057,108145,119.3992615,11.07444954,78504,0,0,0,0,0,78504,0,0
33058,108146,119.3992615,11.0769496,78475,0,0,0,0,0,78475,0,0
33059,108147,119.3992615,11.07944966,78506,2300,0,6900,0,0,78506,6900,2300
33060,108148,119.3992615,11.08194971,78476,29300,4500,16000,0,0,78476,16000,33800
33061,108149,119.3992615,11.08444929,78477,74500,3900,0,0,0,78477,0,78400
33062,108150,119.3992615,11.08694935,78508,78400,0,0,0,0,78508,0,78400
33063,108151,119.3992615,11.08944941,78478,78478,0,0,0,0,78478,0,78478
33064,108152,119.3992615,11.09194947,78509,40700,0,0,0,0,78509,0,40700
33065,108153,119.3992615,11.09444952,78480,0,0,0,0,0,78480,0,0
33066,108154,119.3992615,11.09694958,78510,0,0,0,0,0,78510,0,0
33067,108155,119.3992615,11.09944964,78481,0,0,0,0,0,78481,0,0
33068,108156,119.3992615,11.10194922,78482,0,0,0,0,0,78482,0,0
33069,108157,119.3992615,11.10444927,78512,0,0,600,0,0,78512,600,0
33070,108158,119.3992615,11.10694933,78483,0,0,0,0,0,78483,0,0
33071,108159,119.3992615,11.10944939,78514,0,0,0,0,0,78514,0,0
33072,108160,119.3992615,11.11194945,78484,0,0,0,0,0,78484,0,0
33073,108161,119.3992615,11.1144495,78515,0,0,0,0,0,78515,0,0
33074,108162,119.3992615,11.11694956,78486,0,0,0,0,0,78486,0,0
33075,108163,119.3992615,11.11944914,78486,0,0,0,0,0,78486,0,0
33076,108164,119.3992615,11.1219492,78517,0,0,0,0,0,78517,0,0
33077,108165,119.3992615,11.12444926,78488,0,0,0,0,0,78488,0,0
33078,108166,119.3992615,11.12694931,78518,0,0,0,0,0,78518,0,0
33079,108167,119.3992615,11.12944937,78489,0,0,0,0,0,78489,0,0
33080,108168,119.3992615,11.13194943,78520,8100,0,2600,0,0,78520,2600,8100
33081,108169,119.3992615,11.13444948,78491,60800,0,6100,0,3400,78491,6100,60800
33082,108170,119.3992615,11.13694954,78521,78400,0,0,0,0,78521,0,78400
33083,108171,119.3992615,11.1394496,78492,78400,0,0,0,0,78492,0,78400
33084,108172,119.3992615,11.14194918,78493,66200,12200,0,0,0,78493,0,78400
33085,108173,119.3992615,11.14444924,78523,10300,68100,0,0,0,78523,0,78400
