FID,ID,POINT_X,POINT_Y,AREA_SQM,POD
37985,118982.0,119.44680786100001,11.3294510869,78544,0
37986,118983.0,119.44680786100001,11.331950667300001,78545,1
37987,118984.0,119.44680786100001,11.3344507245,78576,0
37988,118985.0,119.44680786100001,11.3369507817,78546,0
37989,118986.0,119.44680786100001,11.339450839000001,78577,0
37990,118987.0,119.44680786100001,11.341950896199998,78548,0
37991,118988.0,119.44680786100001,11.344450953399999,78578,0
37992,118989.0,119.44680786100001,11.3469510106,78549,0
37993,118990.0,119.44680786100001,11.3494510678,78580,0
37994,118991.0,119.44680786100001,11.3519511251,78551,0
37995,118992.0,119.44680786100001,11.3544507054,78551,0
37996,118993.0,119.44680786100001,11.3569507627,78582,0
37997,118994.0,119.44680786100001,11.3594508199,78553,0
37998,118995.0,119.44680786100001,11.3619508771,78583,0
37999,118996.0,119.44680786100001,11.3644509343,78554,0
38000,118997.0,119.44680786100001,11.366950991500001,78585,0
38001,118998.0,119.44680786100001,11.369451048800002,78555,0
38002,118999.0,119.44680786100001,11.371951106,78586,0
38003,119000.0,119.44680786100001,11.3744511632,78557,0
38004,119001.0,119.44680786100001,11.376950743599998,78558,0
38005,119002.0,119.44680786100001,11.379450800799999,78588,0
38006,119003.0,119.44680786100001,11.381950858,78559,0
38007,119004.0,119.44680786100001,11.3844509153,78590,0
38008,119005.0,119.44680786100001,11.3869509725,78560,0
38009,119006.0,119.44680786100001,11.3894510297,78591,0
38010,119007.0,119.44680786100001,11.3919510869,78562,0
38011,119008.0,119.44680786100001,11.394450667300001,78562,0
38012,119009.0,119.44680786100001,11.3969507245,78593,0
38013,119010.0,119.44680786100001,11.3994507817,78564,0
38014,119011.0,119.44680786100001,11.401950839000001,78595,0
38015,119012.0,119.44680786100001,11.404450896199998,78565,0
38016,119013.0,119.44680786100001,11.406950953399999,78596,0
38017,119014.0,119.44680786100001,11.4094510106,78567,0
38018,119015.0,119.44680786100001,11.411950590999998,78567,0
38019,119016.0,119.44680786100001,11.414450648199999,78598,0
38020,119017.0,119.44680786100001,11.4169507055,78569,0
38021,119018.0,119.44680786100001,11.4194507627,78599,0
38022,119019.0,119.44680786100001,11.4219508199,78570,0
38023,119020.0,119.44680786100001,11.4244508771,78601,0
38024,119021.0,119.44680786100001,11.4269509343,78572,0
38025,119022.0,119.44680786100001,11.429450991600001,78602,0
38026,119023.0,119.44680786100001,11.431951048800002,78573,0
38027,119024.0,119.44680786100001,11.4344506292,78574,0
38028,119025.0,119.44680786100001,11.436950686400001,78604,0
38029,119026.0,119.44680786100001,11.439450743599998,78575,0
38030,119027.0,119.44680786100001,11.441950800799999,78606,0
38031,119028.0,119.44680786100001,11.4444508581,78576,0
38032,119029.0,119.44680786100001,11.4469509153,78607,0
38033,119030.0,119.44680786100001,11.4494509725,78578,0
38034,119031.0,119.44680786100001,11.4519510297,78609,0
38035,119032.0,119.44680786100001,11.4544510869,78579,0
38036,119033.0,119.44680786100001,11.456950667300001,78580,0
38037,119034.0,119.44680786100001,11.4594507245,78611,0
38038,119035.0,119.44680786100001,11.4619507818,78581,0
38039,119036.0,119.44680786100001,11.464450839000001,78612,0
38040,119037.0,119.44680786100001,11.466950896199998,78583,0
38041,119038.0,119.44680786100001,11.469450953399999,78614,0
38042,119039.0,119.44680786100001,11.4719510106,78584,0
38043,119040.0,119.44680786100001,11.474450590999998,78585,0
38044,119041.0,119.44680786100001,11.476950648299999,78616,0
38045,119042.0,119.44680786100001,11.4794507055,78586,0
38046,119043.0,119.44680786100001,11.4819507627,78617,0
38047,119044.0,119.44680786100001,11.4844508199,78588,0
38048,119045.0,119.44680786100001,11.4869508771,78618,0
38049,119046.0,119.44680786100001,11.4894509344,78589,0
38050,119047.0,119.44680786100001,11.491950514700001,78590,0
38051,119048.0,119.44680786100001,11.494450572,78621,0
38052,119049.0,119.44680786100001,11.4969506292,78591,0
38053,119050.0,119.44680786100001,11.499450686400001,78622,0
38054,119051.0,119.44680786100001,11.501950743599998,78593,0
38055,119052.0,119.44680786100001,11.504450800799999,78623,0
38056,119053.0,119.44680786100001,11.5069508581,78594,0
38057,119054.0,119.44680786100001,11.5094509153,78625,0
38058,119055.0,119.44680786100001,11.5119509725,78596,0
38059,119056.0,119.44680786100001,11.5144505529,78596,0
38060,119057.0,119.44680786100001,11.5169506101,78627,0
38061,119058.0,119.44680786100001,11.519450667300001,78598,0
38062,119059.0,119.44680786100001,11.5219507246,78628,0
38063,119060.0,119.44680786100001,11.5244507818,78599,0
38064,119061.0,119.44680786100001,11.526950839000001,78630,0
38065,119062.0,119.44680786100001,11.529450896199998,78600,0
38066,119063.0,119.44680786100001,11.531950953399999,78631,0
38067,119064.0,119.44680786100001,11.5344510107,78602,0
38068,119065.0,119.44680786100001,11.536950590999998,78603,0
38069,119066.0,119.44680786100001,11.539450648299999,78633,0
38070,119067.0,119.44680786100001,11.5419507055,78604,0
38071,119068.0,119.44680786100001,11.5444507627,78635,0
38072,119069.0,119.44680786100001,11.5469508199,78605,0
38073,119070.0,119.44680786100001,11.5494508772,78636,0
38074,119071.0,119.44680786100001,11.5519509344,78607,0
38075,119072.0,119.44680786100001,11.554450514800001,78608,0
38076,119073.0,119.44680786100001,11.556950572,78638,0
38077,119074.0,119.44680786100001,11.5594506292,78609,0
38078,119075.0,119.44680786100001,11.561950686400001,78640,0
38079,119076.0,119.44680786100001,11.564450743599998,78610,0
38080,119077.0,119.44680786100001,11.566950800899999,78641,0
38081,119078.0,119.44680786100001,11.5694508581,78612,0
38082,119079.0,119.44680786100001,11.571950438499998,78613,0
38083,119080.0,119.44680786100001,11.574450495699999,78643,0
38084,119081.0,119.44680786100001,11.5769505529,78614,0
38085,119082.0,119.44680786100001,11.5794506101,78645,0
38086,119083.0,119.44680786100001,11.581950667300001,78615,0
38087,119084.0,119.44680786100001,11.5844507246,78646,0
38088,119085.0,119.44680786100001,11.5869507818,78617,0
38089,119086.0,119.44680786100001,11.589450839000001,78648,0
38090,119087.0,119.44680786100001,11.591950896199998,78618,0
38091,119088.0,119.44680786100001,11.5944504766,78619,0
38092,119089.0,119.44680786100001,11.596950533800001,78650,0
38093,119090.0,119.44680786100001,11.599450591099998,78620,0
38094,119091.0,119.44680786100001,11.601950648299999,78651,0
38095,119092.0,119.44680786100001,11.6044507055,78622,0
38096,119093.0,119.44680786100001,11.6069507627,78653,0
38097,119094.0,119.44680786100001,11.6094508199,78623,0
38098,119095.0,119.44680786100001,11.6119508772,78654,0
38099,119096.0,119.44680786100001,11.6144509344,78625,0
38100,119408.0,119.44931030299999,10.981949332100001,78449,0
38101,119409.0,119.44931030299999,10.9844493893,78480,0
38102,119410.0,119.44931030299999,10.9869494465,78451,0
38103,119411.0,119.44931030299999,10.9894495037,78481,0
38104,119412.0,119.44931030299999,10.991949560899998,78452,0
38105,119413.0,119.44931030299999,10.994449618199999,78483,0
38106,119414.0,119.44931030299999,10.9969496754,78453,0
38107,119415.0,119.44931030299999,10.9994497326,78484,0
38108,119416.0,119.44931030299999,11.0019497898,78455,0
38109,119417.0,119.44931030299999,11.0044493702,78455,0
38110,119418.0,119.44931030299999,11.0069494274,78486,0
38111,119419.0,119.44931030299999,11.009449484700001,78457,0
38112,119420.0,119.44931030299999,11.0119495419,78487,0
38113,119421.0,119.44931030299999,11.0144495991,78458,0
38114,119422.0,119.44931030299999,11.016949656300001,78489,0
38115,119423.0,119.44931030299999,11.019449713499998,78459,0
38116,119424.0,119.44931030299999,11.0219492939,78460,0
38117,119425.0,119.44931030299999,11.0244493511,78491,0
38118,119426.0,119.44931030299999,11.026949408399998,78461,0
38119,119427.0,119.44931030299999,11.029449465599999,78492,0
38120,119428.0,119.44931030299999,11.0319495228,78463,0
38121,119429.0,119.44931030299999,11.03444958,78493,0
38122,119430.0,119.44931030299999,11.036949637200001,78464,0
38123,119431.0,119.44931030299999,11.0394492176,78465,0
38124,119432.0,119.44931030299999,11.0419492749,78495,0
38125,119433.0,119.44931030299999,11.044449332100001,78466,0
38126,119434.0,119.44931030299999,11.0469493893,78497,0
38127,119435.0,119.44931030299999,11.0494494465,78467,0
38128,119436.0,119.44931030299999,11.0519495037,78498,0
38129,119437.0,119.44931030299999,11.054449560999998,78469,0
38130,119438.0,119.44931030299999,11.056949618199999,78499,0
38131,119439.0,119.44931030299999,11.0594496754,78470,0
38132,119440.0,119.44931030299999,11.0619492558,78471,0
38133,119441.0,119.44931030299999,11.064449312999999,78501,0
38134,119442.0,119.44931030299999,11.0669493702,78472,0
38135,119443.0,119.44931030299999,11.0694494274,78503,0
38136,119444.0,119.44931030299999,11.071949484700001,78474,0
38137,119445.0,119.44931030299999,11.0744495419,78504,0
38138,119446.0,119.44931030299999,11.0769495991,78475,0
38139,119447.0,119.44931030299999,11.079449656300001,78506,0
38140,119448.0,119.44931030299999,11.081949713599998,78476,0
38141,119449.0,119.44931030299999,11.0844492939,78477,0
38142,119450.0,119.44931030299999,11.0869493512,78508,0
38143,119451.0,119.44931030299999,11.089449408399998,78478,0
38144,119452.0,119.44931030299999,11.091949465599999,78509,0
38145,119453.0,119.44931030299999,11.0944495228,78480,0
38146,119454.0,119.44931030299999,11.09694958,78510,0
38147,119455.0,119.44931030299999,11.0994496373,78481,0
38148,119456.0,119.44931030299999,11.1019492176,78482,0
38149,119457.0,119.44931030299999,11.1044492749,78512,0
38150,119458.0,119.44931030299999,11.106949332100001,78483,0
38151,119459.0,119.44931030299999,11.1094493893,78514,0
38152,119460.0,119.44931030299999,11.1119494465,78484,0
38153,119461.0,119.44931030299999,11.114449503800001,78515,0
38154,119462.0,119.44931030299999,11.116949560999998,78486,0
38155,119463.0,119.44931030299999,11.1194491414,78486,0
38156,119464.0,119.44931030299999,11.1219491986,78517,0
38157,119465.0,119.44931030299999,11.1244492558,78488,0
38158,119466.0,119.44931030299999,11.126949312999999,78518,0
38159,119467.0,119.44931030299999,11.1294493702,78489,0
38160,119468.0,119.44931030299999,11.1319494275,78520,0
38161,119469.0,119.44931030299999,11.134449484700001,78491,0
38162,119470.0,119.44931030299999,11.1369495419,78521,0
38163,119471.0,119.44931030299999,11.1394495991,78492,0
38164,119472.0,119.44931030299999,11.141949179500001,78493,0
38165,119473.0,119.44931030299999,11.144449236700002,78523,0
38166,119474.0,119.44931030299999,11.1469492939,78494,0
38167,119475.0,119.44931030299999,11.1494493512,78525,0
38168,119476.0,119.44931030299999,11.151949408399998,78495,0
38169,119477.0,119.44931030299999,11.154449465599999,78526,0
38170,119478.0,119.44931030299999,11.1569495228,78497,0
38171,119479.0,119.44931030299999,11.1594495801,78527,0
38172,119480.0,119.44931030299999,11.1619496373,78498,0
38173,119481.0,119.44931030299999,11.1644492177,78499,0
38174,119482.0,119.44931030299999,11.1669492749,78529,0
38175,119483.0,119.44931030299999,11.169449332100001,78500,0
38176,119484.0,119.44931030299999,11.1719493893,78531,0
38177,119485.0,119.44931030299999,11.1744494465,78502,0
38178,119486.0,119.44931030299999,11.176949503800001,78532,0
38179,119487.0,119.44931030299999,11.179449560999998,78503,0
38180,119488.0,119.44931030299999,11.1819491414,78504,0
38181,119489.0,119.44931030299999,11.1844491986,78534,0
38182,119490.0,119.44931030299999,11.1869492558,78505,0
38183,119491.0,119.44931030299999,11.189449312999999,78536,0
38184,119492.0,119.44931030299999,11.1919493703,78506,0
38185,119493.0,119.44931030299999,11.1944494275,78537,0
38186,119494.0,119.44931030299999,11.196949484700001,78508,0
38187,119495.0,119.44931030299999,11.1994490651,78508,0
38188,119496.0,119.44931030299999,11.2019491223,78539,0
38189,119497.0,119.44931030299999,11.204449179500001,78510,0
38190,119498.0,119.44931030299999,11.206950190399999,78600,0
38191,119499.0,119.44931030299999,11.2094512013,78511,0
38192,119500.0,119.44931030299999,11.2119512585,78542,0
38193,119501.0,119.44931030299999,11.2144513158,78513,0
38194,119502.0,119.44931030299999,11.216950896099998,78513,0
38195,119503.0,119.44931030299999,11.219450953399999,78544,0
38196,119504.0,119.44931030299999,11.2219510106,78515,0
38197,119505.0,119.44931030299999,11.2244510678,78545,0
38198,119506.0,119.44931030299999,11.226951125,78516,0
38199,119507.0,119.44931030299999,11.2294511822,78547,0
38200,119508.0,119.44931030299999,11.2319512395,78517,0
38201,119509.0,119.44931030299999,11.2344508199,78518,0
38202,119510.0,119.44931030299999,11.2369508771,78549,0
38203,119511.0,119.44931030299999,11.2394509343,78519,0
38204,119512.0,119.44931030299999,11.241950991500001,78550,0
38205,119513.0,119.44931030299999,11.244451048699998,78521,0
38206,119514.0,119.44931030299999,11.246951106,78551,0
38207,119515.0,119.44931030299999,11.2494511632,78522,0
38208,119516.0,119.44931030299999,11.251950743599998,78523,0
38209,119517.0,119.44931030299999,11.254450800799999,78553,0
38210,119518.0,119.44931030299999,11.256950858,78524,0
38211,119519.0,119.44931030299999,11.2594509152,78555,0
38212,119520.0,119.44931030299999,11.2619509724,78526,0
38213,119521.0,119.44931030299999,11.2644510297,78556,0
38214,119522.0,119.44931030299999,11.2669510869,78527,0
38215,119523.0,119.44931030299999,11.269451144100001,78558,0
38216,119524.0,119.44931030299999,11.2719512013,78528,0
38217,119525.0,119.44931030299999,11.2744507817,78529,0
38218,119526.0,119.44931030299999,11.276950838900001,78560,0
38219,119527.0,119.44931030299999,11.279450896199998,78530,0
38220,119528.0,119.44931030299999,11.281950953399999,78561,0
38221,119529.0,119.44931030299999,11.2844510106,78532,0
38222,119530.0,119.44931030299999,11.2869510678,78562,0
38223,119531.0,119.44931030299999,11.289451125,78533,0
38224,119532.0,119.44931030299999,11.2919511823,78564,0
38225,119533.0,119.44931030299999,11.2944512395,78535,0
38226,119534.0,119.44931030299999,11.2969508199,78535,0
38227,119535.0,119.44931030299999,11.2994508771,78566,0
38228,119536.0,119.44931030299999,11.3019509343,78537,0
38229,119537.0,119.44931030299999,11.304450991500001,78567,0
38230,119538.0,119.44931030299999,11.306951048800002,78538,0
38231,119539.0,119.44931030299999,11.309451106,78569,0
38232,119540.0,119.44931030299999,11.3119511632,78539,0
38233,119541.0,119.44931030299999,11.314450743599998,78540,0
38234,119542.0,119.44931030299999,11.316950800799999,78571,0
38235,119543.0,119.44931030299999,11.319450858,78542,0
38236,119544.0,119.44931030299999,11.3219509152,78572,0
38237,119545.0,119.44931030299999,11.3244509725,78543,0
38238,119546.0,119.44931030299999,11.3269510297,78574,0
38239,119547.0,119.44931030299999,11.3294510869,78544,0
38240,119548.0,119.44931030299999,11.331950667300001,78545,1
38241,119549.0,119.44931030299999,11.3344507245,78576,0
38242,119550.0,119.44931030299999,11.3369507817,78546,0
38243,119551.0,119.44931030299999,11.339450839000001,78577,0
38244,119552.0,119.44931030299999,11.341950896199998,78548,0
38245,119553.0,119.44931030299999,11.344450953399999,78578,0
38246,119554.0,119.44931030299999,11.3469510106,78549,0
38247,119555.0,119.44931030299999,11.3494510678,78580,0
38248,119556.0,119.44931030299999,11.3519511251,78551,0
38249,119557.0,119.44931030299999,11.3544507054,78551,0
38250,119558.0,119.44931030299999,11.3569507627,78582,0
38251,119559.0,119.44931030299999,11.3594508199,78553,0
38252,119560.0,119.44931030299999,11.3619508771,78583,0
38253,119561.0,119.44931030299999,11.3644509343,78554,0
38254,119562.0,119.44931030299999,11.366950991500001,78585,0
38255,119563.0,119.44931030299999,11.369451048800002,78555,0
38256,119564.0,119.44931030299999,11.371951106,78586,0
38257,119565.0,119.44931030299999,11.3744511632,78557,0
38258,119566.0,119.44931030299999,11.376950743599998,78558,0
38259,119567.0,119.44931030299999,11.379450800799999,78588,0
38260,119568.0,119.44931030299999,11.381950858,78559,0
38261,119569.0,119.44931030299999,11.3844509153,78590,0
38262,119570.0,119.44931030299999,11.3869509725,78560,0
38263,119571.0,119.44931030299999,11.3894510297,78591,0
38264,119572.0,119.44931030299999,11.3919510869,78562,0
38265,119573.0,119.44931030299999,11.394450667300001,78562,0
38266,119574.0,119.44931030299999,11.3969507245,78593,0
38267,119575.0,119.44931030299999,11.3994507817,78564,0
38268,119576.0,119.44931030299999,11.401950839000001,78595,0
38269,119577.0,119.44931030299999,11.404450896199998,78565,0
38270,119578.0,119.44931030299999,11.406950953399999,78596,0
38271,119579.0,119.44931030299999,11.4094510106,78567,0
38272,119580.0,119.44931030299999,11.411950590999998,78567,0
38273,119581.0,119.44931030299999,11.414450648199999,78598,0
38274,119582.0,119.44931030299999,11.4169507055,78569,0
38275,119583.0,119.44931030299999,11.4194507627,78599,0
38276,119584.0,119.44931030299999,11.4219508199,78570,0
38277,119585.0,119.44931030299999,11.4244508771,78601,0
38278,119586.0,119.44931030299999,11.4269509343,78572,0
38279,119587.0,119.44931030299999,11.429450991600001,78602,0
38280,119588.0,119.44931030299999,11.431951048800002,78573,0
38281,119589.0,119.44931030299999,11.4344506292,78574,0
38282,119590.0,119.44931030299999,11.436950686400001,78604,0
38283,119591.0,119.44931030299999,11.439450743599998,78575,0
38284,119592.0,119.44931030299999,11.441950800799999,78606,0
38285,119593.0,119.44931030299999,11.4444508581,78576,0
38286,119594.0,119.44931030299999,11.4469509153,78607,0
38287,119595.0,119.44931030299999,11.4494509725,78578,0
38288,119596.0,119.44931030299999,11.4519510297,78609,0
38289,119597.0,119.44931030299999,11.4544510869,78579,0
38290,119598.0,119.44931030299999,11.456950667300001,78580,0
38291,119599.0,119.44931030299999,11.4594507245,78611,0
38292,119600.0,119.44931030299999,11.4619507818,78581,0
38293,119601.0,119.44931030299999,11.464450839000001,78612,0
38294,119602.0,119.44931030299999,11.466950896199998,78583,0
38295,119603.0,119.44931030299999,11.469450953399999,78614,0
38296,119604.0,119.44931030299999,11.4719510106,78584,0
38297,119605.0,119.44931030299999,11.474450590999998,78585,0
38298,119606.0,119.44931030299999,11.476950648299999,78616,0
38299,119607.0,119.44931030299999,11.4794507055,78586,0
38300,119608.0,119.44931030299999,11.4819507627,78617,0
38301,119609.0,119.44931030299999,11.4844508199,78588,0
38302,119610.0,119.44931030299999,11.4869508771,78618,0
38303,119611.0,119.44931030299999,11.4894509344,78589,0
38304,119612.0,119.44931030299999,11.491950514700001,78590,0
38305,119613.0,119.44931030299999,11.494450572,78621,0
38306,119614.0,119.44931030299999,11.4969506292,78591,0
38307,119615.0,119.44931030299999,11.499450686400001,78622,0
38308,119616.0,119.44931030299999,11.501950743599998,78593,0
38309,119617.0,119.44931030299999,11.504450800799999,78623,0
38310,119618.0,119.44931030299999,11.5069508581,78594,0
38311,119619.0,119.44931030299999,11.5094509153,78625,0
38312,119620.0,119.44931030299999,11.5119509725,78596,0
38313,119621.0,119.44931030299999,11.5144505529,78596,0
38314,119622.0,119.44931030299999,11.5169506101,78627,0
38315,119623.0,119.44931030299999,11.519450667300001,78598,0
38316,119624.0,119.44931030299999,11.5219507246,78628,0
38317,119625.0,119.44931030299999,11.5244507818,78599,0
38318,119626.0,119.44931030299999,11.526950839000001,78630,0
38319,119627.0,119.44931030299999,11.529450896199998,78600,0
38320,119628.0,119.44931030299999,11.531950953399999,78631,0
38321,119629.0,119.44931030299999,11.5344510107,78602,0
38322,119630.0,119.44931030299999,11.536950590999998,78603,0
38323,119631.0,119.44931030299999,11.539450648299999,78633,0
38324,119632.0,119.44931030299999,11.5419507055,78604,0
38325,119633.0,119.44931030299999,11.5444507627,78635,0
38326,119634.0,119.44931030299999,11.5469508199,78605,0
38327,119635.0,119.44931030299999,11.5494508772,78636,0
38328,119636.0,119.44931030299999,11.5519509344,78607,0
38329,119637.0,119.44931030299999,11.554450514800001,78608,0
38330,119638.0,119.44931030299999,11.556950572,78638,0
38331,119639.0,119.44931030299999,11.5594506292,78609,0
38332,119640.0,119.44931030299999,11.561950686400001,78640,0
38333,119641.0,119.44931030299999,11.564450743599998,78610,0
38334,119642.0,119.44931030299999,11.566950800899999,78641,0
38335,119643.0,119.44931030299999,11.5694508581,78612,0
38336,119644.0,119.44931030299999,11.571950438499998,78613,0
38337,119645.0,119.44931030299999,11.574450495699999,78643,0
38338,119646.0,119.44931030299999,11.5769505529,78614,0
38339,119647.0,119.44931030299999,11.5794506101,78645,0
38340,119648.0,119.44931030299999,11.581950667300001,78615,0
38341,119649.0,119.44931030299999,11.5844507246,78646,0
38342,119650.0,119.44931030299999,11.5869507818,78617,0
38343,119651.0,119.44931030299999,11.589450839000001,78648,0
38344,119652.0,119.44931030299999,11.591950896199998,78618,0
38345,119653.0,119.44931030299999,11.5944504766,78619,0
38346,119654.0,119.44931030299999,11.596950533800001,78650,0
38347,119655.0,119.44931030299999,11.599450591099998,78620,0
38348,119656.0,119.44931030299999,11.601950648299999,78651,0
38349,119657.0,119.44931030299999,11.6044507055,78622,0
38350,119658.0,119.44931030299999,11.6069507627,78653,0
38351,119659.0,119.44931030299999,11.6094508199,78623,0
38352,119660.0,119.44931030299999,11.6119508772,78654,0
38353,119661.0,119.44931030299999,11.6144509344,78625,0
38354,119973.0,119.451812744,10.981949332100001,78449,0
38355,119974.0,119.451812744,10.9844493893,78480,0
38356,119975.0,119.451812744,10.9869494465,78451,0
38357,119976.0,119.451812744,10.9894495037,78481,0
38358,119977.0,119.451812744,10.991949560899998,78452,0
38359,119978.0,119.451812744,10.994449618199999,78483,0
38360,119979.0,119.451812744,10.9969496754,78453,0
38361,119980.0,119.451812744,10.9994497326,78484,0
38362,119981.0,119.451812744,11.0019497898,78455,0
38363,119982.0,119.451812744,11.0044493702,78455,0
38364,119983.0,119.451812744,11.0069494274,78486,0
38365,119984.0,119.451812744,11.009449484700001,78457,0
38366,119985.0,119.451812744,11.0119495419,78487,0
38367,119986.0,119.451812744,11.0144495991,78458,0
38368,119987.0,119.451812744,11.016949656300001,78489,0
38369,119988.0,119.451812744,11.019449713499998,78459,0
38370,119989.0,119.451812744,11.0219492939,78460,0
38371,119990.0,119.451812744,11.0244493511,78491,0
38372,119991.0,119.451812744,11.026949408399998,78461,0
38373,119992.0,119.451812744,11.029449465599999,78492,0
38374,119993.0,119.451812744,11.0319495228,78463,0
38375,119994.0,119.451812744,11.03444958,78493,0
38376,119995.0,119.451812744,11.036949637200001,78464,0
38377,119996.0,119.451812744,11.0394492176,78465,0
38378,119997.0,119.451812744,11.0419492749,78495,0
38379,119998.0,119.451812744,11.044449332100001,78466,0
38380,119999.0,119.451812744,11.0469493893,78497,0
38381,120000.0,119.451812744,11.0494494465,78467,0
38382,120001.0,119.451812744,11.0519495037,78498,0
38383,120002.0,119.451812744,11.054449560999998,78469,0
38384,120003.0,119.451812744,11.056949618199999,78499,0
38385,120004.0,119.451812744,11.0594496754,78470,0
38386,120005.0,119.451812744,11.0619492558,78471,0
38387,120006.0,119.451812744,11.064449312999999,78501,0
38388,120007.0,119.451812744,11.0669493702,78472,0
38389,120008.0,119.451812744,11.0694494274,78503,0
38390,120009.0,119.451812744,11.071949484700001,78474,0
38391,120010.0,119.451812744,11.0744495419,78504,0
38392,120011.0,119.451812744,11.0769495991,78475,0
38393,120012.0,119.451812744,11.079449656300001,78506,0
38394,120013.0,119.451812744,11.081949713599998,78476,0
38395,120014.0,119.451812744,11.0844492939,78477,0
38396,120015.0,119.451812744,11.0869493512,78508,0
38397,120016.0,119.451812744,11.089449408399998,78478,0
38398,120017.0,119.451812744,11.091949465599999,78509,0
38399,120018.0,119.451812744,11.0944495228,78480,0
38400,120019.0,119.451812744,11.09694958,78510,0
38401,120020.0,119.451812744,11.0994496373,78481,0
38402,120021.0,119.451812744,11.1019492176,78482,0
38403,120022.0,119.451812744,11.1044492749,78512,0
38404,120023.0,119.451812744,11.106949332100001,78483,0
38405,120024.0,119.451812744,11.1094493893,78514,0
38406,120025.0,119.451812744,11.1119494465,78484,0
38407,120026.0,119.451812744,11.114449503800001,78515,0
38408,120027.0,119.451812744,11.116949560999998,78486,0
38409,120028.0,119.451812744,11.1194491414,78486,0
38410,120029.0,119.451812744,11.1219491986,78517,0
38411,120030.0,119.451812744,11.1244492558,78488,0
38412,120031.0,119.451812744,11.126949312999999,78518,0
38413,120032.0,119.451812744,11.1294493702,78489,0
38414,120033.0,119.451812744,11.1319494275,78520,0
38415,120034.0,119.451812744,11.134449484700001,78491,0
38416,120035.0,119.451812744,11.1369495419,78521,0
38417,120036.0,119.451812744,11.1394495991,78492,0
38418,120037.0,119.451812744,11.141949179500001,78493,0
38419,120038.0,119.451812744,11.144449236700002,78523,0
38420,120039.0,119.451812744,11.1469492939,78494,0
38421,120040.0,119.451812744,11.1494493512,78525,0
38422,120041.0,119.451812744,11.151949408399998,78495,0
38423,120042.0,119.451812744,11.154449465599999,78526,0
38424,120043.0,119.451812744,11.1569495228,78497,0
38425,120044.0,119.451812744,11.1594495801,78527,0
38426,120045.0,119.451812744,11.1619496373,78498,0
38427,120046.0,119.451812744,11.1644492177,78499,0
38428,120047.0,119.451812744,11.1669492749,78529,0
38429,120048.0,119.451812744,11.169449332100001,78500,0
38430,120049.0,119.451812744,11.1719493893,78531,0
38431,120050.0,119.451812744,11.1744494465,78502,0
38432,120051.0,119.451812744,11.176949503800001,78532,0
38433,120052.0,119.451812744,11.179449560999998,78503,0
38434,120053.0,119.451812744,11.1819491414,78504,0
38435,120054.0,119.451812744,11.1844491986,78534,0
38436,120055.0,119.451812744,11.1869492558,78505,0
38437,120056.0,119.451812744,11.189449312999999,78536,0
38438,120057.0,119.451812744,11.1919493703,78506,0
38439,120058.0,119.451812744,11.1944494275,78537,0
38440,120059.0,119.451812744,11.196949484700001,78508,0
38441,120060.0,119.451812744,11.1994490651,78508,0
38442,120061.0,119.451812744,11.2019491223,78539,0
38443,120062.0,119.451812744,11.204449179500001,78510,0
38444,120063.0,119.451812744,11.206950190399999,78600,0
38445,120064.0,119.451812744,11.2094512013,78511,0
38446,120065.0,119.451812744,11.2119512585,78542,0
38447,120066.0,119.451812744,11.2144513158,78513,0
38448,120067.0,119.451812744,11.216950896099998,78513,0
38449,120068.0,119.451812744,11.219450953399999,78544,0
38450,120069.0,119.451812744,11.2219510106,78515,0
38451,120070.0,119.451812744,11.2244510678,78545,0
38452,120071.0,119.451812744,11.226951125,78516,0
38453,120072.0,119.451812744,11.2294511822,78547,0
38454,120073.0,119.451812744,11.2319512395,78517,0
38455,120074.0,119.451812744,11.2344508199,78518,0
38456,120075.0,119.451812744,11.2369508771,78549,0
38457,120076.0,119.451812744,11.2394509343,78519,0
38458,120077.0,119.451812744,11.241950991500001,78550,0
38459,120078.0,119.451812744,11.244451048699998,78521,0
38460,120079.0,119.451812744,11.246951106,78551,0
38461,120080.0,119.451812744,11.2494511632,78522,0
38462,120081.0,119.451812744,11.251950743599998,78523,0
38463,120082.0,119.451812744,11.254450800799999,78553,0
38464,120083.0,119.451812744,11.256950858,78524,0
38465,120084.0,119.451812744,11.2594509152,78555,0
38466,120085.0,119.451812744,11.2619509724,78526,0
38467,120086.0,119.451812744,11.2644510297,78556,0
38468,120087.0,119.451812744,11.2669510869,78527,0
38469,120088.0,119.451812744,11.269451144100001,78558,0
38470,120089.0,119.451812744,11.2719512013,78528,0
38471,120090.0,119.451812744,11.2744507817,78529,0
38472,120091.0,119.451812744,11.276950838900001,78560,0
38473,120092.0,119.451812744,11.279450896199998,78530,0
38474,120093.0,119.451812744,11.281950953399999,78561,0
38475,120094.0,119.451812744,11.2844510106,78532,0
38476,120095.0,119.451812744,11.2869510678,78562,0
38477,120096.0,119.451812744,11.289451125,78533,0
38478,120097.0,119.451812744,11.2919511823,78564,0
38479,120098.0,119.451812744,11.2944512395,78535,0
38480,120099.0,119.451812744,11.2969508199,78535,0
38481,120100.0,119.451812744,11.2994508771,78566,0
38482,120101.0,119.451812744,11.3019509343,78537,0
38483,120102.0,119.451812744,11.304450991500001,78567,0
38484,120103.0,119.451812744,11.306951048800002,78538,0
38485,120104.0,119.451812744,11.309451106,78569,0
38486,120105.0,119.451812744,11.3119511632,78539,0
